"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lon","lat"
"x424664120","x1102434471742185472",2019-03-04 05:03:54,"ViraBurnayeva","A two-phase #STUDY provided new evidence supporting an association between #Thimerosal-containing #vaccines &amp; the subsequent risk of #AUTISM diagnosis in the US

https://t.co/fEXK9I4R24

Thimerosal is still in multi-dose #Flu #vaccines.

#LearnTheRisk #ASD #FluShot #VaccineSafety https://t.co/wo7YRoVieQ","Vaccines and Homeopathy News",284,,,,FALSE,FALSE,1,2,"STUDY Thimerosal vaccines AUTISM Flu vaccines LearnTheRisk ASD FluShot VaccineSafety",,"ncbi.nlm.nih.gov/pubmed/24354891","https://t.co/fEXK9I4R24","https://www.ncbi.nlm.nih.gov/pubmed/24354891","http://pbs.twimg.com/media/D0yiTxbXcAAraPs.jpg","https://t.co/wo7YRoVieQ","https://twitter.com/ViraBurnayeva/status/1102434471742185472/photo/1","photo","http://pbs.twimg.com/media/D0yiTxbXcAAraPs.jpg","https://t.co/wo7YRoVieQ","https://twitter.com/ViraBurnayeva/status/1102434471742185472/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViraBurnayeva/status/1102434471742185472","LotusOak","NoVA, USA","<U+2766> God, please give me the grace to accept the things that I cannot change. And grant unto me the power to change the things that I cannot accept. <U+2766>",,FALSE,6576,6963,88,12192,1189,2011-11-30 01:40:51,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068706554164232192/V90YWzmJ_normal.jpg",-122.788377,45.4604
"x424664120","x1099764220135174145",2019-02-24 20:13:17,"ViraBurnayeva","#STUDY: Prevention of #Influenza Episodes with #Colostrum Compared with #Vaccination in Healthy &amp; High-Risk Cardiovascular Subjects

https://t.co/IQYEjFQQFs

Colostrum is at least 3 TIMES MORE effective than #vaccines to prevent flu.

#LearnTheRisk #FluVaccine #FluShot https://t.co/lr8nDlt1fO","Vaccines and Homeopathy News",273,,,,FALSE,FALSE,1,4,"STUDY Influenza Colostrum Vaccination vaccines LearnTheRisk FluVaccine FluShot",,"ncbi.nlm.nih.gov/pubmed/17456621","https://t.co/IQYEjFQQFs","http://www.ncbi.nlm.nih.gov/pubmed/17456621","http://pbs.twimg.com/media/D0MlurYWoAE6ELC.jpg","https://t.co/lr8nDlt1fO","https://twitter.com/ViraBurnayeva/status/1099764220135174145/photo/1","photo","http://pbs.twimg.com/media/D0MlurYWoAE6ELC.jpg","https://t.co/lr8nDlt1fO","https://twitter.com/ViraBurnayeva/status/1099764220135174145/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViraBurnayeva/status/1099764220135174145","LotusOak","NoVA, USA","<U+2766> God, please give me the grace to accept the things that I cannot change. And grant unto me the power to change the things that I cannot accept. <U+2766>",,FALSE,6576,6963,88,12192,1189,2011-11-30 01:40:51,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068706554164232192/V90YWzmJ_normal.jpg",-122.788377,45.4604
"x424664120","x1100468924913778689",2019-02-26 18:53:32,"ViraBurnayeva","FLUZONE #Flu #Vaccine, p 21:
https://t.co/GrKDoVWLPY

0.5 mL dose from the multi-dose vial contains 25 mcg #Mercury
0.25 mL (infant) dose - 12.5 mcg

25 mcg/ 0.5 ml = 50,000 ppb
250X more than TOXIC HAZARD level
25000X more than EPA limit in drinking water

#LearnTheRisk #FluShot https://t.co/6tfHFl93wf","Vaccines and Homeopathy News",280,,,,FALSE,FALSE,3,7,"Flu Vaccine Mercury LearnTheRisk FluShot",,"vaccineshoppe.com/image.cfm?pi=f…","https://t.co/GrKDoVWLPY","https://www.vaccineshoppe.com/image.cfm?pi=fluQIV&image_type=product_pdf","http://pbs.twimg.com/media/D0Wmp4TXgAIzk2x.jpg","https://t.co/6tfHFl93wf","https://twitter.com/ViraBurnayeva/status/1100468924913778689/photo/1","photo","http://pbs.twimg.com/media/D0Wmp4TXgAIzk2x.jpg","https://t.co/6tfHFl93wf","https://twitter.com/ViraBurnayeva/status/1100468924913778689/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViraBurnayeva/status/1100468924913778689","LotusOak","NoVA, USA","<U+2766> God, please give me the grace to accept the things that I cannot change. And grant unto me the power to change the things that I cannot accept. <U+2766>",,FALSE,6576,6963,88,12192,1189,2011-11-30 01:40:51,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068706554164232192/V90YWzmJ_normal.jpg",-122.788377,45.4604
"x424664120","x1102454387295825920",2019-03-04 06:23:03,"ViraBurnayeva","#DidYouKnow that #GMO #Flu vaccine Flublock contains insect virus #DNA &amp; armyworm cell proteins?

https://t.co/SmrV59vypU

Substituting toxic vaccine ingredients with other potentially toxic ingredients does not make #vaccines safer. 

#LearnTheRisk #GMOs #VaccineSafety #FluShot https://t.co/WtxlIBVS45","Vaccines and Homeopathy News",283,,,,FALSE,FALSE,1,3,"DidYouKnow GMO Flu DNA vaccines LearnTheRisk GMOs VaccineSafety FluShot",,"thevaccinereaction.org/2017/10/armywo…","https://t.co/SmrV59vypU","https://thevaccinereaction.org/2017/10/armyworms-used-to-make-flublok-influenza-vaccine/","http://pbs.twimg.com/media/D0y0bA9WwAAohjl.jpg","https://t.co/WtxlIBVS45","https://twitter.com/ViraBurnayeva/status/1102454387295825920/photo/1","photo","http://pbs.twimg.com/media/D0y0bA9WwAAohjl.jpg","https://t.co/WtxlIBVS45","https://twitter.com/ViraBurnayeva/status/1102454387295825920/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViraBurnayeva/status/1102454387295825920","LotusOak","NoVA, USA","<U+2766> God, please give me the grace to accept the things that I cannot change. And grant unto me the power to change the things that I cannot accept. <U+2766>",,FALSE,6576,6963,88,12192,1189,2011-11-30 01:40:51,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068706554164232192/V90YWzmJ_normal.jpg",-122.788377,45.4604
"x424664120","x1102041189530980352",2019-03-03 03:01:09,"ViraBurnayeva","#STUDY: #Colostrum &amp; immunomodulator Bifivir are significantly more effective than anti-flu #vaccination in the prevention of #Flu episodes

https://t.co/icqREcA5KN

#LearnTheRisk #FluShot #vaccines https://t.co/5r5jZNtjC7","Vaccines and Homeopathy News",202,,,,FALSE,FALSE,2,0,"STUDY Colostrum vaccination Flu LearnTheRisk FluShot vaccines",,"ncbi.nlm.nih.gov/pubmed/21183886","https://t.co/icqREcA5KN","https://www.ncbi.nlm.nih.gov/pubmed/21183886","http://pbs.twimg.com/media/D0s8ntDWkAAw2cy.jpg","https://t.co/5r5jZNtjC7","https://twitter.com/ViraBurnayeva/status/1102041189530980352/photo/1","photo","http://pbs.twimg.com/media/D0s8ntDWkAAw2cy.jpg","https://t.co/5r5jZNtjC7","https://twitter.com/ViraBurnayeva/status/1102041189530980352/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViraBurnayeva/status/1102041189530980352","LotusOak","NoVA, USA","<U+2766> God, please give me the grace to accept the things that I cannot change. And grant unto me the power to change the things that I cannot accept. <U+2766>",,FALSE,6576,6963,88,12192,1189,2011-11-30 01:40:51,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068706554164232192/V90YWzmJ_normal.jpg",-122.788377,45.4604
"x424664120","x1099892265575739392",2019-02-25 04:42:05,"ViraBurnayeva","A two-phase #STUDY provided new evidence supporting an association between #Thimerosal-containing #vaccines &amp; the subsequent risk of #AUTISM diagnosis in the US

https://t.co/fEXK9I4R24

Thimerosal is still in multi-dose #Flu #vaccines.

#LearnTheRisk #ASD #FluShot #VaccineSafety https://t.co/9xWcO809Zw","Vaccines and Homeopathy News",284,,,,FALSE,FALSE,4,7,"STUDY Thimerosal vaccines AUTISM Flu vaccines LearnTheRisk ASD FluShot VaccineSafety",,"ncbi.nlm.nih.gov/pubmed/24354891","https://t.co/fEXK9I4R24","https://www.ncbi.nlm.nih.gov/pubmed/24354891","http://pbs.twimg.com/media/D0OaL6PXQAAW1kl.jpg","https://t.co/9xWcO809Zw","https://twitter.com/ViraBurnayeva/status/1099892265575739392/photo/1","photo","http://pbs.twimg.com/media/D0OaL6PXQAAW1kl.jpg","https://t.co/9xWcO809Zw","https://twitter.com/ViraBurnayeva/status/1099892265575739392/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViraBurnayeva/status/1099892265575739392","LotusOak","NoVA, USA","<U+2766> God, please give me the grace to accept the things that I cannot change. And grant unto me the power to change the things that I cannot accept. <U+2766>",,FALSE,6576,6963,88,12192,1189,2011-11-30 01:40:51,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068706554164232192/V90YWzmJ_normal.jpg",-122.788377,45.4604
"x424664120","x1101570984300163072",2019-03-01 19:52:43,"ViraBurnayeva","#STUDY: #Thimerosal-containing Vaccines &amp; #AUTISM Risk

https://t.co/5fUqtWjJkI

#DidYouKnow that Thimerosal is still in multi-dose #Flu #vaccines?

#LearnTheRisk #FluShot #VaccineInjury #VaccineSafety https://t.co/mznM2DSTbu","Vaccines and Homeopathy News",205,,,,FALSE,FALSE,1,3,"STUDY Thimerosal AUTISM DidYouKnow Flu vaccines LearnTheRisk FluShot VaccineInjury VaccineSafety",,"ncbi.nlm.nih.gov/pmc/articles/P…","https://t.co/5fUqtWjJkI","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3878266/","http://pbs.twimg.com/media/D0mQ-MBW0AAbOxo.jpg","https://t.co/mznM2DSTbu","https://twitter.com/ViraBurnayeva/status/1101570984300163072/photo/1","photo","http://pbs.twimg.com/media/D0mQ-MBW0AAbOxo.jpg","https://t.co/mznM2DSTbu","https://twitter.com/ViraBurnayeva/status/1101570984300163072/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViraBurnayeva/status/1101570984300163072","LotusOak","NoVA, USA","<U+2766> God, please give me the grace to accept the things that I cannot change. And grant unto me the power to change the things that I cannot accept. <U+2766>",,FALSE,6576,6963,88,12192,1189,2011-11-30 01:40:51,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068706554164232192/V90YWzmJ_normal.jpg",-122.788377,45.4604
"x424664120","x1102303364916879360",2019-03-03 20:22:56,"ViraBurnayeva","#STUDY: Prevention of #Influenza Episodes with #Colostrum Compared with #Vaccination in Healthy &amp; High-Risk Cardiovascular Subjects

https://t.co/IQYEjFQQFs

Colostrum is at least 3 TIMES MORE effective than #vaccines to prevent flu.

#LearnTheRisk #FluVaccine #FluShot https://t.co/ZXKAaJ2e05","Vaccines and Homeopathy News",273,,,,FALSE,FALSE,3,2,"STUDY Influenza Colostrum Vaccination vaccines LearnTheRisk FluVaccine FluShot",,"ncbi.nlm.nih.gov/pubmed/17456621","https://t.co/IQYEjFQQFs","http://www.ncbi.nlm.nih.gov/pubmed/17456621","http://pbs.twimg.com/media/D0wrEU1XQAETrDc.jpg","https://t.co/ZXKAaJ2e05","https://twitter.com/ViraBurnayeva/status/1102303364916879360/photo/1","photo","http://pbs.twimg.com/media/D0wrEU1XQAETrDc.jpg","https://t.co/ZXKAaJ2e05","https://twitter.com/ViraBurnayeva/status/1102303364916879360/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViraBurnayeva/status/1102303364916879360","LotusOak","NoVA, USA","<U+2766> God, please give me the grace to accept the things that I cannot change. And grant unto me the power to change the things that I cannot accept. <U+2766>",,FALSE,6576,6963,88,12192,1189,2011-11-30 01:40:51,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068706554164232192/V90YWzmJ_normal.jpg",-122.788377,45.4604
"x424664120","x1100731733207670784",2019-02-27 12:17:50,"ViraBurnayeva","Read FLUZONE #Flu #Vaccine package insert, p.21:
https://t.co/EoOoRXFIFl

0.5 mL dose from the multi-dose vial contains 25 mcg #Mercury, 
0.25 mL (#infant dose for 6-mon old &amp; up) - 12.5 mcg.

25 mcg/ 0.5 ml = 50,000 ppb
250X more than TOXIC HAZARD level

#LearnTheRisk #FluShot https://t.co/SUdn14JAl4","Vaccines and Homeopathy News",282,,,,FALSE,FALSE,1,0,"Flu Vaccine Mercury infant LearnTheRisk FluShot",,"fda.gov/downloads/Biol…","https://t.co/EoOoRXFIFl","https://www.fda.gov/downloads/BiologicsBloodVaccines/Vaccines/ApprovedProducts/UCM356094.pdf","http://pbs.twimg.com/media/D0aVrE4X4AERJvj.jpg","https://t.co/SUdn14JAl4","https://twitter.com/ViraBurnayeva/status/1100731733207670784/photo/1","photo","http://pbs.twimg.com/media/D0aVrE4X4AERJvj.jpg","https://t.co/SUdn14JAl4","https://twitter.com/ViraBurnayeva/status/1100731733207670784/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViraBurnayeva/status/1100731733207670784","LotusOak","NoVA, USA","<U+2766> God, please give me the grace to accept the things that I cannot change. And grant unto me the power to change the things that I cannot accept. <U+2766>",,FALSE,6576,6963,88,12192,1189,2011-11-30 01:40:51,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068706554164232192/V90YWzmJ_normal.jpg",-122.788377,45.4604
"x424664120","x1101046108120330242",2019-02-28 09:07:03,"ViraBurnayeva","Dr. Offit vs. Dr. Moss on #FluShot

https://t.co/suECxqK4Uc 

Dr. Alvin Moss' testimony was given before a Senate Committee in West Virginia in support of a bill to restore the state's religious and philosophical #vaccine exemption.

#LearnTheRisk #VaccineInjury #Flu #vaccines https://t.co/WizZ5QSN77","Vaccines and Homeopathy News",277,,,,FALSE,FALSE,6,6,"FluShot vaccine LearnTheRisk VaccineInjury Flu vaccines",,"youtu.be/c-N6X-VEXEY","https://t.co/suECxqK4Uc","https://youtu.be/c-N6X-VEXEY","http://pbs.twimg.com/media/D0ezmYdWkAAeSY5.jpg","https://t.co/WizZ5QSN77","https://twitter.com/ViraBurnayeva/status/1101046108120330242/photo/1","photo","http://pbs.twimg.com/media/D0ezmYdWkAAeSY5.jpg","https://t.co/WizZ5QSN77","https://twitter.com/ViraBurnayeva/status/1101046108120330242/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViraBurnayeva/status/1101046108120330242","LotusOak","NoVA, USA","<U+2766> God, please give me the grace to accept the things that I cannot change. And grant unto me the power to change the things that I cannot accept. <U+2766>",,FALSE,6576,6963,88,12192,1189,2011-11-30 01:40:51,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068706554164232192/V90YWzmJ_normal.jpg",-122.788377,45.4604
"x424664120","x1100124186494861312",2019-02-25 20:03:40,"ViraBurnayeva","Nurse Warns of ""Biogenics [Biologics]"" &amp; Forced #Flu Shots Happening in US Hospitals

https://t.co/nUyQdOzJop

#LearnTheRisk #FluShot #FluVaccine #vaccines https://t.co/qNHA7PxgsL","Vaccines and Homeopathy News",159,,,,FALSE,FALSE,2,1,"Flu LearnTheRisk FluShot FluVaccine vaccines",,"youtu.be/7XqRxsvNc7Y","https://t.co/nUyQdOzJop","https://youtu.be/7XqRxsvNc7Y","http://pbs.twimg.com/media/D0RtHfHWkAEHFu9.jpg","https://t.co/qNHA7PxgsL","https://twitter.com/ViraBurnayeva/status/1100124186494861312/photo/1","photo","http://pbs.twimg.com/media/D0RtHfHWkAEHFu9.jpg","https://t.co/qNHA7PxgsL","https://twitter.com/ViraBurnayeva/status/1100124186494861312/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViraBurnayeva/status/1100124186494861312","LotusOak","NoVA, USA","<U+2766> God, please give me the grace to accept the things that I cannot change. And grant unto me the power to change the things that I cannot accept. <U+2766>",,FALSE,6576,6963,88,12192,1189,2011-11-30 01:40:51,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068706554164232192/V90YWzmJ_normal.jpg",-122.788377,45.4604
"x424664120","x1100158207270506501",2019-02-25 22:18:51,"ViraBurnayeva","#DidYouKnow multi-dose #Flu #vaccines - the ones that most people are exposed to, like FLUZONE, FLUVIRIN, FLUCELVAX, AFLURIA, FLULAVAL - contain Thimerosal?

0.5 ml dose = 50 mcg #Thimerosal (25 mcg #Mercury)

Check Vaccine Package Inserts:
https://t.co/cfbZBbCz0m

#FluShot https://t.co/pAb4LRXmoB","Vaccines and Homeopathy News",274,,,,FALSE,FALSE,2,1,"DidYouKnow Flu vaccines Thimerosal Mercury FluShot",,"vactruth.com/vaccine-insert…","https://t.co/cfbZBbCz0m","https://vactruth.com/vaccine-inserts-human/","http://pbs.twimg.com/media/D0SMDuKWoAEIsRj.jpg","https://t.co/pAb4LRXmoB","https://twitter.com/ViraBurnayeva/status/1100158207270506501/photo/1","photo","http://pbs.twimg.com/media/D0SMDuKWoAEIsRj.jpg","https://t.co/pAb4LRXmoB","https://twitter.com/ViraBurnayeva/status/1100158207270506501/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViraBurnayeva/status/1100158207270506501","LotusOak","NoVA, USA","<U+2766> God, please give me the grace to accept the things that I cannot change. And grant unto me the power to change the things that I cannot accept. <U+2766>",,FALSE,6576,6963,88,12192,1189,2011-11-30 01:40:51,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068706554164232192/V90YWzmJ_normal.jpg",-122.788377,45.4604
"x424664120","x1101590106765492225",2019-03-01 21:08:42,"ViraBurnayeva","#STUDY: FLU #Vaccine Increases Viral #Shedding 6.3 Times

https://t.co/9S8WmwiLHP

We observed 6.3X more viral aerosol shedding among cases w/ vaccination in the current &amp; previous season compared w/ having no vaccination in those 2 seasons.

#LearnTheRisk #FluVaccine #FluShot https://t.co/LWjWCSssrS","Twitter Web Client",281,"x1101541986543259648","x424664120","ViraBurnayeva",FALSE,FALSE,9,9,"STUDY Vaccine Shedding LearnTheRisk FluVaccine FluShot",,"pnas.org/content/early/…","https://t.co/9S8WmwiLHP","http://www.pnas.org/content/early/2018/01/17/1716561115.full","http://pbs.twimg.com/media/D0miWXBWkAMHghd.jpg","https://t.co/LWjWCSssrS","https://twitter.com/ViraBurnayeva/status/1101590106765492225/photo/1","photo","http://pbs.twimg.com/media/D0miWXBWkAMHghd.jpg","https://t.co/LWjWCSssrS","https://twitter.com/ViraBurnayeva/status/1101590106765492225/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ViraBurnayeva/status/1101590106765492225","LotusOak","NoVA, USA","<U+2766> God, please give me the grace to accept the things that I cannot change. And grant unto me the power to change the things that I cannot accept. <U+2766>",,FALSE,6576,6963,88,12192,1189,2011-11-30 01:40:51,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068706554164232192/V90YWzmJ_normal.jpg",-122.788377,45.4604
